id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,average_bill,remaining_contract_months,service_failure_count,average_download_speed,average_upload_speed,download_over_limit,churn,total_average_speed,,,,Number of people left
8958,1,1,11.65,21,0.43,0,22.3,1.6,0,0,23.9,,,,
8975,1,1,11.65,10,1.16,0,50.2,6.3,0,0,56.5,,,,
8983,0,0,5.25,14,0,0,0,0,0,1,0,,,,
8993,0,0,8.72,17,0,0,0,0,0,1,0,,,,
9003,1,1,11.64,15,1.13,0,108.3,5.6,0,0,113.9,,,,
9013,1,0,11.64,12,1.02,2,34.6,1.7,0,0,36.3,,,,
9017,0,0,11.64,24,0,0,6.2,0.4,0,0,6.6,,,,
9018,1,1,7.94,24,0,0,25.1,1.8,0,1,26.9,,,,
9061,1,0,11.62,79,1.86,2,70.2,9,0,0,79.2,,,,
9069,1,0,7.6,14,0,0,4.2,0.5,0,1,4.7,,,,
9080,1,0,11.62,20,0.76,0,13.6,0.9,0,0,14.5,,,,
9112,1,1,5.92,12,0,0,0,0,0,1,0,,,,
9115,1,0,11.61,21,0.09,1,21.8,2.8,0,0,24.6,,,,
9145,0,0,6.99,15,0,0,6,0.6,0,1,6.6,,,,
9157,1,1,11.6,21,0.44,0,44.3,3.1,0,0,47.4,,,,
9161,1,1,12.33,10,0.5,1,14.8,3.4,0,1,18.2,,,,
9167,1,1,11.6,15,1.64,0,15,1.3,0,0,16.3,,,,
9185,0,0,5.61,0,0,0,0,0,0,1,0,,,,
9192,1,0,5.76,13,0,0,0,0,0,1,0,,,,
9210,0,0,5.18,24,0,0,0,0,0,1,0,,,,
9211,1,0,11.59,20,1,0,69.6,4.1,0,0,73.7,,,,
9225,1,1,6.74,0,0,0,0,0,0,1,0,,,,
9232,1,1,11.59,10,1.17,0,16.2,0.9,0,0,17.1,,,,
9260,0,0,10,24,0,0,47.9,2.4,0,1,50.3,,,,
9269,1,1,6.3,0,0,0,0,0,0,1,0,,,,
9291,1,0,9.46,19,0,0,2.2,0.2,0,1,2.4,,,,
9388,1,0,6.57,13,0,0,0,0,0,1,0,,,,
9393,0,0,5.24,0,0,0,0,0,0,1,0,,,,
9493,1,0,4.9,0,0.7,0,0,0,2,1,0,,,,
9564,1,1,5.86,19,0,4,0,0,0,1,0,,,,
9572,1,1,11.49,10,1.22,0,16.2,2.8,0,0,19,,,,
9591,1,0,7.66,17,0,0,6.2,0.5,0,1,6.7,,,,
9601,1,1,11.47,21,0.05,1,15.4,1.3,0,0,16.7,,,,
9607,1,0,7.78,0,0,0,22.3,1.6,0,1,23.9,,,,
9706,0,0,8.02,22,0,1,8.7,0.5,0,1,9.2,,,,
9752,0,0,8.06,20,0,3,2.1,0.2,0,1,2.3,,,,
9759,0,0,4.67,13,0,1,0,0,0,1,0,,,,
9771,1,0,6.56,13,0,0,0,0,0,1,0,,,,
9777,1,1,9.79,22,0,0,24.1,0.7,0,1,24.8,,,,
9791,1,0,6.1,45,0,2,0,0,1,1,0,,,,
9811,1,1,11.39,15,1.28,0,235.6,9.8,0,0,245.4,,,,
9821,0,0,6.06,22,0.65,1,0,0,0,1,0,,,,
9914,0,0,4.87,0,0,0,0,0,7,1,0,,,,
9928,1,1,8.84,23,0,0,44.9,2.4,0,1,47.3,,,,
9939,1,0,11.33,21,0.11,1,9.9,0.8,0,0,10.7,,,,
9948,1,0,11.33,24,0,0,30.2,4.7,0,0,34.9,,,,
9963,0,0,6.6,1,0,0,0,0,0,1,0,,,,
9980,0,0,5.82,0,0,0,0,0,0,1,0,,,,
9984,0,0,4.5,13,0,0,0,0,0,1,0,,,,
9991,1,1,11.3,21,0.21,0,51.8,4.3,0,0,56.1,,,,
10046,1,1,11.27,10,1.1,0,4.8,0.3,0,0,5.1,,,,
10091,1,1,11.24,56,0.13,1,118.9,9.5,0,0,128.4,,,,
10112,1,1,10.72,11,0,0,47.5,8.9,0,1,56.4,,,,
10122,1,0,6.08,13,0,1,0,0,0,1,0,,,,
10157,0,0,5.61,13,0,0,0,0,0,1,0,,,,
10160,0,0,7.36,16,0,0,16.4,1.5,0,1,17.9,,,,
10181,0,0,6.18,18,0,1,0,0,0,1,0,,,,
10195,0,0,8.35,21,0,0,41.2,1,0,1,42.2,,,,
10224,0,0,5.02,13,0,0,0,0,0,1,0,,,,
10238,0,0,7.2,1,0,0,0,0,0,1,0,,,,
10301,1,0,6.94,23,0,0,16.6,2.2,0,1,18.8,,,,
10308,0,0,4.81,13,0,0,0,0,0,1,0,,,,
10320,1,1,10.85,11,0,0,4.5,0.2,0,1,4.7,,,,
10331,0,0,6.91,18,0,0,29.2,2.7,0,1,31.9,,,,
10336,1,0,11.13,37,1.62,0,74.9,8.8,0,0,83.7,,,,
10341,1,1,10.53,20,0,0,73.1,12.9,0,1,86,,,,
10359,1,1,11.12,10,1.42,1,47.5,5.7,0,0,53.2,,,,
10415,1,1,6.51,21,0,1,3.9,0.3,0,1,4.2,,,,
10426,1,1,11.09,26,1.85,1,107.5,64.1,1,0,171.6,,,,
10441,1,0,9.24,26,0,0,7.3,1.1,0,1,8.4,,,,
10468,0,0,5.76,13,0,1,0,0,0,1,0,,,,
10526,0,0,4.74,38,0,6,0,0,0,1,0,,,,
10541,1,0,4.71,0,0,0,0,0,5,1,0,,,,
10554,0,0,4.68,19,0,8,0,0,0,1,0,,,,
10568,0,0,6.23,0,0,1,0,0,3,1,0,,,,
10584,1,1,11.01,20,0.02,3,168.9,26.3,0,0,195.2,,,,
10625,1,0,8.22,27,0,0,69.4,5.7,0,1,75.1,,,,
10646,1,0,10.99,22,1.14,0,25.1,4.4,0,0,29.5,,,,
10652,0,0,6.55,24,0,1,32.1,4.7,0,1,36.8,,,,
10713,1,1,4.64,2,0,0,0,0,0,1,0,,,,
10728,1,1,10.95,15,1.3,0,13.2,1.3,0,0,14.5,,,,
10762,1,0,4.62,0,0,0,0,0,0,1,0,,,,
10766,0,0,4.7,12,0,0,0,0,0,1,0,,,,
10797,1,1,10.92,18,1.82,0,30.7,5.9,0,0,36.6,,,,
10798,0,0,10.92,24,0,0,27.8,2.1,0,0,29.9,,,,
10807,0,0,4.49,14,0,0,0,0,2,1,0,,,,
10838,1,1,10.9,10,1.38,0,0.2,0,0,0,0.2,,,,
10847,0,0,4.57,0,0,0,0,0,7,1,0,,,,
10893,1,1,11.08,20,0,0,23.9,1.7,0,1,25.6,,,,
10904,0,0,4.56,14,0,0,0,0,0,1,0,,,,
10929,1,1,10.85,15,1.34,0,18.2,1.1,0,0,19.3,,,,
10941,0,0,10.84,11,0,0,27.8,2.1,0,0,29.9,,,,
10977,1,1,10.83,22,0,0,20.2,2.2,0,0,22.4,,,,
11108,0,0,4.88,9,0,0,0,0,0,1,0,,,,
11120,0,0,6.38,0,0,0,0.2,0,0,1,0.2,,,,
11138,0,0,5.87,0,0,0,0,0,0,1,0,,,,
11159,0,0,7.13,0,0,0,7.8,0.7,0,1,8.5,,,,
11164,1,0,4.28,13,0,0,0,0,0,1,0,,,,
11195,1,0,10.77,25,1.76,1,28,2.9,0,0,30.9,,,,
11266,1,1,10.76,20,1.26,0,181.1,5.2,0,0,186.3,,,,
11269,0,0,10.76,12,0,0,11.7,1.4,5,0,13.1,,,,
11370,1,0,9.37,25,0,0,31.8,1.5,0,1,33.3,,,,
11387,0,0,4.44,12,0,0,0,0,0,1,0,,,,
11470,0,0,6.21,0,0,0,0,0,0,1,0,,,,
11480,0,0,5.35,22,0.71,0,0,0,0,1,0,,,,
11498,1,0,10.75,63,0,0,173.2,22.3,0,0,195.5,,,,
11502,1,1,6.35,22,0,0,0,0,0,1,0,,,,
11543,0,0,6.2,23,0,0,11.9,1.1,0,1,13,,,,
11667,1,1,5.14,21,0,0,0,0,0,1,0,,,,
11694,1,0,10.74,25,0.17,0,103.2,10.2,0,0,113.4,,,,
11709,1,1,10.73,10,1.43,0,8.5,0.4,0,0,8.9,,,,
11730,0,0,3.94,98,0,0,0,0,0,1,0,,,,
11807,0,0,5.2,0,0,0,0,0,1,1,0,,,,
11808,1,0,6.39,36,0,0,11.6,2.2,0,1,13.8,,,,
11821,0,0,5.16,13,0,0,0,0,0,1,0,,,,
11849,1,0,10.73,24,1.84,0,53.6,2.3,0,0,55.9,,,,
11876,1,1,6.73,22,0,0,3.1,0.5,0,1,3.6,,,,
11911,1,1,6.16,14,0,0,3,0.6,0,1,3.6,,,,
11990,0,0,4.5,0,0,0,0,0,6,1,0,,,,
11991,0,0,4.14,13,0,0,0,0,0,1,0,,,,
12003,1,0,6.14,0,0,0,3.4,0.2,6,1,3.6,,,,
12048,0,0,5.75,0,0,0,0,0,0,1,0,,,,
12063,0,0,3.95,0,0,0,0,0,6,1,0,,,,
12064,0,0,4.16,0,0,0,0,0,0,1,0,,,,
12070,0,0,7.66,19,0,2,33.4,1.7,0,1,35.1,,,,
12123,0,0,4.22,0,0,0,0,0,4,1,0,,,,
12141,0,0,5.26,14,0,1,0,0,0,1,0,,,,
12155,0,0,4.39,0,0,0,0,0,6,1,0,,,,
12169,1,0,6.05,0,0,0,0.4,0,0,1,0.4,,,,
12184,1,1,10.71,24,1.32,1,82.7,5.4,0,0,88.1,,,,
12190,0,0,4.16,16,0,0,0,0,0,1,0,,,,
12206,0,0,7.05,14,0,0,36.5,13,0,1,49.5,,,,
12223,1,1,5.7,0,0,0,0,0,7,1,0,,,,
12261,1,1,4.39,0,0,0,0,0,0,1,0,,,,
12265,0,0,5.95,21,0,0,0,0,0,1,0,,,,
12308,1,1,10.7,28,1.41,0,44.9,3.3,0,0,48.2,,,,
12314,1,0,7.12,0,0,0,0.9,0.2,4,1,1.1,,,,
12338,0,0,5.78,0,0.24,1,0.8,0.1,6,1,0.9,,,,
12343,0,0,4.85,13,0,0,0,0,0,1,0,,,,
12396,1,1,8.45,10,0,1,0.7,0.3,1,1,1,,,,
12421,1,1,10.7,28,0.08,0,58.3,34.7,0,0,93,,,,
12440,1,0,4.18,20,0,0,0,0,0,1,0,,,,
12490,0,0,4.91,24,0,2,0,0,0,1,0,,,,
12494,1,0,7.99,25,0,0,32.5,3.3,0,1,35.8,,,,
12498,0,0,4.41,0,0,0,0,0,3,1,0,,,,
12546,0,0,6.7,22,0,0,13,1.2,0,1,14.2,,,,
12559,1,1,8.25,20,0,1,25.1,1.6,0,1,26.7,,,,
12630,0,0,6.13,0,0,0,0.9,0.1,3,1,1,,,,
12642,1,1,10.68,22,1.07,0,61.7,3.2,0,0,64.9,,,,
12645,1,0,10.68,22,1.03,0,75.5,2.6,0,0,78.1,,,,
12654,0,0,4.79,0,0,0,0,0,0,1,0,,,,
12677,1,1,6.26,54,0,0,36,10.1,0,1,46.1,,,,
12696,0,0,4.36,0,0,0,0,0,0,1,0,,,,
12702,0,0,4.52,0,0,1,0,0,7,1,0,,,,
12705,1,1,4.42,13,0,0,0,0,0,1,0,,,,
12752,0,0,4.31,19,1.56,0,0,0,0,1,0,,,,
12772,0,0,4.86,0,0,0,0,0,0,1,0,,,,
12782,1,1,9.62,16,0,0,55.5,2.2,2,1,57.7,,,,
12785,1,0,6.21,0,0,1,2.4,0.3,6,1,2.7,,,,
12813,1,0,8.77,17,0,0,2.2,0.2,0,1,2.4,,,,
12852,1,0,8.18,24,0,1,14.5,1.1,0,1,15.6,,,,
12877,1,1,5.33,21,0,0,0,0,0,1,0,,,,
12887,1,0,4.5,0,0.27,0,0,0,7,1,0,,,,
12904,1,0,10.25,24,0,0,71.5,7,0,1,78.5,,,,
12918,1,0,6,22,0,1,12.3,0.9,0,1,13.2,,,,
12939,0,0,4.36,0,0,0,0,0,7,1,0,,,,
12943,1,1,4.36,0,0,3,0,0,6,1,0,,,,
12964,0,0,4.22,0,0,1,0,0,6,1,0,,,,
12971,0,0,3.82,9,0,0,0,0,0,1,0,,,,
12978,1,1,10.65,10,1.15,0,56.8,7.4,0,0,64.2,,,,
12994,1,0,7.27,20,0,0,13.1,1.2,0,1,14.3,,,,
13003,1,0,8.07,25,0,0,64.8,3.5,0,1,68.3,,,,
13017,1,1,8.62,6,0,0,51.2,2.6,0,1,53.8,,,,
13046,1,0,6.79,17,0,0,9,1.3,6,1,10.3,,,,
13060,1,0,7.31,20,0,0,4.5,0.2,0,1,4.7,,,,
13080,1,1,10.64,13,1.5,0,99.9,8.2,4,0,108.1,,,,
13116,1,1,4.51,0,0,0,0,0,7,1,0,,,,
13119,1,0,6.6,0,0,0,3.6,0.4,7,1,4,,,,
13134,1,1,10.64,25,0.12,0,99,4.5,0,0,103.5,,,,
13176,0,0,7.77,80,0,0,0,0,0,1,0,,,,
13189,1,0,6.69,0,0,0,18.2,0.8,4,1,19,,,,
13204,1,0,4.44,20,0,0,0,0,0,1,0,,,,
13249,0,0,4.14,13,0,0,0,0,0,1,0,,,,
13260,1,1,5.81,22,0,0,0,0,0,1,0,,,,
13318,0,0,6.24,0,0,0,0.1,0,0,1,0.1,,,,
13337,1,0,7.47,9,0,0,8,1,5,1,9,,,,
13340,1,0,5.67,56,0,0,0,0,0,1,0,,,,
13350,1,0,10.62,22,0.07,0,11.1,2.1,0,0,13.2,,,,
13369,0,0,5.77,0,0,0,0,0,0,1,0,,,,
13379,1,0,10.61,10,1.89,0,202,16.8,0,0,218.8,,,,
13396,1,0,10.61,12,0,0,1.6,0.3,2,0,1.9,,,,
13566,1,1,10.59,24,1.08,0,37.5,3.6,0,0,41.1,,,,
13569,1,1,11.42,17,1.23,0,14.8,1.9,0,1,16.7,,,,
13577,1,1,4.28,0,0,0,0,0,0,1,0,,,,
13588,1,0,8.78,25,0,2,44,4.7,0,1,48.7,,,,
13639,0,0,4.39,14,0,1,0,0,0,1,0,,,,
13702,1,0,5.2,0,0,0,0,0,0,1,0,,,,
13784,1,1,4.76,0,0,0,0,0,0,1,0,,,,
13822,1,1,10.57,10,1.3,0,12.3,1.5,0,0,13.8,,,,
13838,1,1,5.35,14,0,0,0,0,0,1,0,,,,
13890,1,0,5.65,36,0.23,0,0,0,0,1,0,,,,
13901,0,0,3.78,0,0,0,0,0,7,1,0,,,,
13964,0,0,6.22,0,0,0,1.7,0.1,5,1,1.8,,,,
14061,0,0,4.08,0,0,0,0,0,6,1,0,,,,
14102,0,0,9.5,21,0,0,0,0,0,1,0,,,,
14147,0,0,3.84,0,0,0,0,0,0,1,0,,,,
14177,1,0,10.53,33,0,0,120.9,4.7,0,1,125.6,,,,
14229,0,0,5.57,0,0.29,0,0,0,1,1,0,,,,
14237,1,0,7.64,20,0,7,4.9,0.1,3,1,5,,,,
14299,1,0,9.13,24,0,0,11.3,1.2,0,1,12.5,,,,
14305,1,0,8.99,32,0,1,2.6,1.7,0,1,4.3,,,,
14312,0,0,6.4,0,0,1,2.1,0.2,4,1,2.3,,,,
14347,1,0,4.19,0,0,0,0,0,6,1,0,,,,
14352,1,0,10.81,0,0,0,0,0,0,1,0,,,,
14366,1,0,7.38,10,0,0,4.1,0.3,7,1,4.4,,,,
14388,1,1,10.54,9,0,0,9.6,0.3,0,0,9.9,,,,
14447,0,0,10.53,24,0,0,27.8,2.1,0,0,29.9,,,,
14459,1,0,6.43,21,0,0,43.2,2.2,0,1,45.4,,,,
14472,1,0,10.52,18,1.62,0,86.6,7.9,0,0,94.5,,,,
14478,0,0,4.2,0,0,0,0,0,0,1,0,,,,
14488,0,0,4.22,14,0,0,0,0,0,1,0,,,,
14536,0,0,4.51,0,0,0,0,0,6,1,0,,,,
14670,1,1,4.22,22,0,0,0,0,0,1,0,,,,
14696,0,0,5.5,55,0,0,0,0,0,1,0,,,,
14739,1,0,5.36,0,0,0,0,0,7,1,0,,,,
14797,1,0,6.33,44,0,0,3,0.2,0,1,3.2,,,,
14866,0,0,5.75,13,0,2,17.3,1.8,0,1,19.1,,,,
14887,0,0,6.29,0,0,0,4.4,0.3,7,1,4.7,,,,
14902,1,0,10.78,0,0,0,0,0,0,1,0,,,,
14913,1,0,4.68,13,0,0,0,0,0,1,0,,,,
14924,1,0,6.27,22,0,0,11.6,0.6,0,1,12.2,,,,
14957,0,0,4.18,0,0,0,0,0,0,1,0,,,,
14958,1,1,7.67,32,0,0,15.1,0.8,0,1,15.9,,,,
14960,0,0,4.1,0,0,0,0,0,0,1,0,,,,
15041,0,0,5.24,0,0,0,0,0,3,1,0,,,,
15044,1,0,9.13,11,0,1,39.1,1.9,0,1,41,,,,
15053,0,0,10.39,27,0,0,171.2,8.5,1,0,179.7,,,,
15073,1,1,10.39,32,1.17,0,154.2,5.4,0,0,159.6,,,,
15076,1,0,10.39,25,0.3,0,54,5.6,0,0,59.6,,,,
15115,1,0,4.01,14,0,0,0,0,0,1,0,,,,
15118,1,0,3.9,0,0,0,0,0,7,1,0,,,,
15134,1,0,10.38,24,0,0,143.6,10.5,0,0,154.1,,,,
15141,0,0,5.38,13,0,0,0,0,0,1,0,,,,
15163,0,0,6.52,20,0,2,18.1,1.6,0,1,19.7,,,,
15168,1,0,4.69,12,0,0,0,0,0,1,0,,,,
15184,0,0,4.27,8,0,0,0,0,0,1,0,,,,
15199,1,0,5.16,0,0,0,0,0,1,1,0,,,,
15240,1,1,5.72,14,0,0,0,0,0,1,0,,,,
15285,1,1,5.22,0,0,0,0,0,1,1,0,,,,
15296,1,0,7.78,26,0,0,52.9,2.7,0,1,55.6,,,,
15345,1,1,10.35,15,1.27,0,45.5,4.7,0,0,50.2,,,,
15346,0,0,7.24,18,0,3,18.5,1.1,0,1,19.6,,,,
15356,1,0,7.19,10,0,1,5.5,0.5,4,1,6,,,,
15357,1,0,10.55,21,0,2,20,1.8,0,1,21.8,,,,
15362,0,0,5.56,23,0,5,41.8,7.9,0,1,49.7,,,,
15382,1,1,3.64,20,0,0,0.2,0.2,2,1,0.4,,,,
15388,1,1,9.51,24,0,0,6,1.1,0,1,7.1,,,,
15402,0,0,3.81,0,0,2,0,0,5,1,0,,,,
15425,0,0,5.44,0,0,0,0,0,7,1,0,,,,
15433,1,1,10.33,24,0,0,41.8,4.4,0,0,46.2,,,,
15434,1,1,10.69,19,0,0,6.5,0.5,0,1,7,,,,
15459,1,0,6.41,0,0,0,0,0,0,1,0,,,,
15470,1,0,5.48,21,0,0,0,0,0,1,0,,,,
15503,1,0,10.32,20,0.79,0,386.3,17,0,0,403.3,,,,
15505,1,1,10.32,12,0.16,0,115.6,7.5,0,0,123.1,,,,
15530,0,0,6.69,0,0,0,0,0,0,1,0,,,,
15561,0,0,5.6,23,0,0,2.2,0.4,0,1,2.6,,,,
15567,1,0,10.31,20,1.16,0,6.8,0.4,0,0,7.2,,,,
15568,1,0,4.42,0,0,0,0,0,2,1,0,,,,
15590,1,0,10.3,20,1.12,0,24.1,3,0,0,27.1,,,,
15615,0,0,4.28,13,0,0,0,0,0,1,0,,,,
15624,0,0,6.21,14,0,0,17.6,1.3,0,1,18.9,,,,
15629,1,1,10.3,12,0.24,1,69.4,4,0,0,73.4,,,,
15640,1,1,10.3,10,1.17,0,12.6,3,0,0,15.6,,,,
15683,1,0,3.61,0,0,0,0,0,4,1,0,,,,
15686,0,0,4.55,23,0.06,0,0,0,0,1,0,,,,
15728,1,1,5.27,0,0,0,0,0,1,1,0,,,,
15738,1,0,10.28,21,1.63,0,117.4,4.5,0,0,121.9,,,,
15779,0,0,6.79,37,0,0,24.1,3,0,1,27.1,,,,
15787,0,0,10.27,24,0,0,143.1,6,0,0,149.1,,,,
15796,0,0,3.65,0,0,0,0,0,0,1,0,,,,
15817,1,0,8.22,25,0,0,45.9,2.1,0,1,48,,,,
15819,0,0,3.68,21,0,0,0,0,0,1,0,,,,
15823,1,1,10.27,18,1.63,0,18.9,1.4,0,0,20.3,,,,
15887,0,0,3.75,13,0,2,0,0,0,1,0,,,,
15900,1,0,10.25,22,1.18,0,40.2,4.1,0,0,44.3,,,,
15907,0,0,6.85,22,0,0,8.7,0.3,0,1,9,,,,
15926,1,0,10.25,22,0.04,0,40.4,2.5,0,0,42.9,,,,
16009,1,1,3.98,20,0,0,0,0,0,1,0,,,,
16025,1,1,10.24,20,1.67,0,8,0.8,0,0,8.8,,,,
16029,0,0,5.01,0,0,0,0,0,0,1,0,,,,
16071,1,0,4.75,0,0,0,0,0,1,1,0,,,,
16076,1,0,10.24,20,1.2,0,43.6,3.1,0,0,46.7,,,,
16090,1,0,8.16,24,0,0,42.1,3.3,0,1,45.4,,,,
16096,0,0,5.78,0,0,0,0,0,0,1,0,,,,
16109,0,0,3.86,17,0,0,0,0,4,1,0,,,,
16117,0,0,3.58,0,0,0,0,0,6,1,0,,,,
16145,0,0,3.85,0,0,0,0,0,7,1,0,,,,
16153,1,1,8.02,16,0,2,6.7,0.7,0,1,7.4,,,,
16172,0,0,3.39,13,0,0,0,0,0,1,0,,,,
16179,1,0,9.02,28,0,0,74.4,3.7,0,1,78.1,,,,
16244,1,1,10.23,20,0.11,0,3.9,1,0,0,4.9,,,,
16249,1,0,6.61,0,0,0,2.6,0.4,2,1,3,,,,
16253,0,0,4.93,0,0,3,0,0,0,1,0,,,,
16276,1,1,10.23,15,0.13,1,104,10.1,0,0,114.1,,,,
16291,0,0,3.91,0,0,0,0,0,0,1,0,,,,
16309,1,1,3.9,10,0,0,0,0,0,1,0,,,,
16335,1,1,10.22,14,1.63,0,11.5,0.5,0,0,12,,,,
16412,0,0,5.41,22,0,0,0,0,0,1,0,,,,
16417,0,0,6.44,23,0,0,15,2.1,0,1,17.1,,,,
16422,0,0,7.73,20,0,0,0,0,0,1,0,,,,
16442,0,0,3.91,0,0,0,0,0,0,1,0,,,,
16454,1,0,7.07,10,0,1,28.2,1.7,2,1,29.9,,,,
16457,1,1,4.89,13,0,0,0,0,0,1,0,,,,
16466,0,0,3.87,0,0,0,0,0,4,1,0,,,,
16490,1,0,10.22,21,0.39,0,5,0.2,0,0,5.2,,,,
16511,0,0,5.69,7,0,0,2.2,0.1,3,1,2.3,,,,
16524,1,0,7.93,10,0,0,7.1,0.5,7,1,7.6,,,,
16551,0,0,7.38,22,0,0,26.7,2,0,1,28.7,,,,
16562,1,1,10.22,12,0.13,0,56.9,4,0,0,60.9,,,,
16588,0,0,7.21,10,0,2,0.2,0,0,1,0.2,,,,
16629,1,1,10.22,12,0,0,18.9,5.2,6,0,24.1,,,,
16634,0,0,3.39,0,0,0,0,0,1,1,0,,,,
16654,1,0,10.22,12,0.87,0,38.1,2.8,0,0,40.9,,,,
16662,1,0,6.75,0,0,0,0.8,0.1,3,1,0.9,,,,
16792,1,1,9.6,0,0,0,178.2,11.3,0,1,189.5,,,,
16831,1,1,10.19,20,0.08,0,49.9,5.9,0,0,55.8,,,,
16834,1,0,4.49,0,0,0,0,0,3,1,0,,,,
16840,1,0,6.14,20,0,0,1.4,0.1,0,1,1.5,,,,
16878,0,0,3.71,0,0,0,0,0,0,1,0,,,,
16902,0,0,4.1,14,0,0,0,0,0,1,0,,,,
16947,1,1,10.17,22,1.05,0,34.1,2,0,0,36.1,,,,
16980,1,1,10.16,25,1.95,0,92.3,8.4,0,0,100.7,,,,
16986,1,0,10.16,19,1.91,0,87.7,6.7,0,0,94.4,,,,
16995,0,0,3.62,0,0,0,0,0,2,1,0,,,,
17059,1,0,5.18,23,0,0,0,0,0,1,0,,,,
17064,0,0,5.08,13,0,0,0,0,0,1,0,,,,
17067,1,1,4.77,14,0,0,0,0,0,1,0,,,,
17106,0,0,5.6,0,0,1,7.7,0.7,7,1,8.4,,,,
17108,0,0,3.31,0,0,0,0,0,0,1,0,,,,
17111,0,0,4.52,17,0,1,0,0,3,1,0,,,,
17128,0,0,3.77,14,0,0,0,0,0,1,0,,,,
17141,1,1,5.65,0,0,0,0.9,0.1,3,1,1,,,,
17153,1,1,10.13,13,1.74,0,4.8,1.4,0,0,6.2,,,,
17155,0,0,3.53,0,0,0,0,0,1,1,0,,,,
17183,0,0,3.82,0,0,0,0,0,0,1,0,,,,
17248,0,0,3.53,0,0,0,0,0,5,1,0,,,,
17255,1,1,10.12,17,1.75,0,30.8,0.9,0,0,31.7,,,,
17277,0,0,6.14,0,0,0,0.7,0.1,1,1,0.8,,,,
17281,1,1,10.12,15,1.16,0,10.9,0.7,0,0,11.6,,,,
17283,1,1,10.12,10,1.17,0,3.2,0.2,0,0,3.4,,,,
17302,0,0,3.27,0,0,0,0,0,7,1,0,,,,
17319,1,1,10.11,24,1.21,0,16.4,1.2,0,0,17.6,,,,
17323,1,1,6.3,0,0,1,7.8,0.5,6,1,8.3,,,,
17325,0,0,3.45,13,0,0,0,0,0,1,0,,,,
17348,0,0,4.31,14,0,0,0,0,0,1,0,,,,
17374,1,1,6.17,21,0,0,8.9,2.2,0,1,11.1,,,,
17383,0,0,4.35,0,0,0,0,0,6,1,0,,,,
17448,1,1,5.68,13,0,0,1.3,0.2,0,1,1.5,,,,
17461,1,0,3.97,14,0,0,0,0,0,1,0,,,,
17471,1,1,3.72,0,0,0,0,0,0,1,0,,,,
17473,0,0,3.93,22,0,0,0,0,0,1,0,,,,
17482,1,0,4.42,0,0,0,0,0,0,1,0,,,,
17509,1,1,10.08,25,0.04,0,4.5,0.4,0,0,4.9,,,,
17531,1,1,10.07,21,0.25,0,85.3,6,0,0,91.3,,,,
17540,1,0,6.13,18,0,0,18.2,1.1,0,1,19.3,,,,
17597,1,0,5.55,0,0,1,2.9,0.2,6,1,3.1,,,,
17641,0,0,3.38,0,0,0,0,0,6,1,0,,,,
17643,1,1,10.32,14,1,0,67.5,7.1,0,1,74.6,,,,
17717,1,0,10.05,19,1.84,0,48.4,1.5,0,0,49.9,,,,
17721,1,0,5.65,22,0,0,1.5,0.1,0,1,1.6,,,,
17756,1,0,10.32,20,0,0,43.5,1.7,0,1,45.2,,,,
17776,1,1,10.04,14,1.55,0,81.5,3,1,0,84.5,,,,
17790,1,0,3.79,32,0,1,0,0,0,1,0,,,,
17845,1,0,4.9,0,0,0,0,0,0,1,0,,,,
17859,0,0,3.72,0,0,0,0,0,0,1,0,,,,
17887,1,1,10.03,17,1.66,0,129.3,5.4,0,0,134.7,,,,
17888,1,1,10.03,11,0.37,0,17.4,9.1,0,0,26.5,,,,
17917,1,0,5.98,0,0,0,5.4,0.8,7,1,6.2,,,,
17955,1,0,8.84,28,0,1,76,6.1,0,1,82.1,,,,
17967,1,0,9.6,21,0,0,48.5,10.4,0,1,58.9,,,,
17970,1,0,5.58,0,0,0,0.8,0.1,2,1,0.9,,,,
17971,1,0,4.55,0,0,1,0,0,7,1,0,,,,
18026,0,0,3.3,0,0,0,0,0,0,1,0,,,,
18029,1,0,6.86,10,0,0,4,0.4,6,1,4.4,,,,
18041,0,0,5.37,76,0,1,32.8,4.6,0,1,37.4,,,,
18050,1,1,10.01,24,1.19,0,73.3,2.7,0,0,76,,,,
18068,0,0,6.06,0,0,2,11.7,1.9,1,1,13.6,,,,
18123,1,0,5.9,0,0,0,2.5,0.3,4,1,2.8,,,,
18136,0,0,3.69,0,0,0,0,0,0,1,0,,,,
18140,1,0,3.54,13,0,0,0,0,0,1,0,,,,
18176,1,0,7.01,14,0,0,37.5,1.5,0,1,39,,,,
18228,0,0,3.68,0,0,0,0,0,0,1,0,,,,
18267,0,0,6.31,0,0,0,0.8,0.1,2,1,0.9,,,,
18289,1,0,5.6,0,0,0,1.2,0.2,5,1,1.4,,,,
18290,1,0,5.48,53,0,0,30.6,1.8,0,1,32.4,,,,
18340,1,0,9.98,11,0,0,2.5,0.3,1,0,2.8,,,,
18341,1,0,7.88,26,0,0,49.8,1.8,0,1,51.6,,,,
18379,0,0,3.66,0,0,0,0,0,0,1,0,,,,
18404,1,1,3.98,22,0,0,0,0,0,1,0,,,,
18448,1,1,6.57,0,0,0,1.6,0.1,5,1,1.7,,,,
18481,0,0,5,0,0,0,0,0,0,1,0,,,,
18513,0,0,5.15,13,0,3,4.9,1.4,0,1,6.3,,,,
